id,name,name_en,name_cn,x_pos,y_pos,address,parking_count
ST0950,목상동 한일제관 대전공장 입구 건너편,목상동 한일제관 대전공장 입구 건너편,목상동 한일제관 대전공장 입구 건너편,36.445717,127.410161,목상동 145-12,0
ST0951,신일동 한라아파트 102동,신일동 한라아파트 102동,신일동 한라아파트 102동,36.444650,127.410243,신일동 1682-4,0
ST0952,목상동 다사랑아파트 104동,목상동 다사랑아파트 104동,목상동 다사랑아파트 104동,36.447099,127.414697,목상동 185-2,0
ST0953,석봉동 이노센스뷰아파트,석봉동 이노센스뷰아파트,석봉동 이노센스뷰아파트,36.447444,127.424726,석봉동 759,0
ST0954,신탄진고네거리(129),신탄진고네거리(129),신탄진고네거리(129),36.448768,127.435747,신탄진동 149-5,0
ST0956,평촌동 행복한마을 신일유토빌(102동),평촌동 행복한마을 신일유토빌(102동),평촌동 행복한마을 신일유토빌(102동),36.438497,127.423392,평촌동 540-4,0
ST0957,신탄진농협 본점,신탄진농협 본점,신탄진농협 본점,36.436965,127.422654,덕암동 60-6,0
ST0958,신흥SK뷰(106동),신흥SK뷰(106동),신흥SK뷰(106동),36.325984,127.441693,대전광역시 동구 신흥동 178-5,0
ST0959,선화동 라온힐,선화동 라온힐,선화동 라온힐,36.328919,127.418494,선화동 360-5,2
ST0960,선화동 대전측기사,선화동 대전측기사,선화동 대전측기사,36.325599,127.420049,선화동 383,0
ST0961,선화동 충청남도 대전학사관,선화동 충청남도 대전학사관,선화동 충청남도 대전학사관,36.326144,127.419176,선화동 373,0
ST0962,선화동 중구국민체육센터,선화동 중구국민체육센터,선화동 중구국민체육센터,36.329866,127.417142,선화동 186-14,0
ST0963,송촌동 선비마을 2단지(202동),송촌동 선비마을 2단지(202동),송촌동 선비마을 2단지(202동),36.369146,127.440214,송촌동 444,0
ST0964,송촌동 아이프라자,송촌동 아이프라자,송촌동 아이프라자,36.367456,127.437376,송촌동 525,0
ST0965,송촌동 선비마을 3단지(303동),송촌동 선비마을 3단지(303동),송촌동 선비마을 3단지(303동),36.367138,127.441635,송촌동 461-1,0
ST0966,송촌동 선비마을 4단지(403동),송촌동 선비마을 4단지(403동),송촌동 선비마을 4단지(403동),36.367487,127.442352,송촌동 462,0
ST0967,송촌동 선비마을 3단지(316동),송촌동 선비마을 3단지(316동),송촌동 선비마을 3단지(316동),36.369394,127.440838,송촌동 461-1,0
ST0968,송촌동 선비마을 4단지(414동),송촌동 선비마을 4단지(414동),송촌동 선비마을 4단지(414동),36.366018,127.444377,송촌동 462,0
ST0969,송촌동 선비마을 5단지 상가,송촌동 선비마을 5단지 상가,송촌동 선비마을 5단지 상가,36.364161,127.446098,송촌동 494-1,0
ST0970,송촌고등학교,송촌고등학교,송촌고등학교,36.362509,127.446553,송촌동 526,0
ST0971,비래동 유앤미아파트,비래동 유앤미아파트,비래동 유앤미아파트,36.360221,127.450114,비래동 531,0
ST0972,비래동 금성백조 102동(235),비래동 금성백조 102동(235),비래동 금성백조 102동(235),36.358200,127.450500,비래동 541,0
ST0973,비래동 금성백조(101동 남쪽),비래동 금성백조(101동 남쪽),비래동 금성백조(101동 남쪽),36.357991,127.451736,비래동 133-5,0
ST0974,비래동 금성백조(101동 북쪽),비래동 금성백조(101동 북쪽),비래동 금성백조(101동 북쪽),36.358738,127.451886,비래동 535,0
ST0975,비래동 청송빌딩,비래동 청송빌딩,비래동 청송빌딩,36.359322,127.448372,비래동 541,0
ST0976,송촌서오아파트(104동),송촌서오아파트(104동),송촌서오아파트(104동),36.359496,127.445773,송촌동 555,0
ST0978,가양동 청하목욕탕,가양동 청하목욕탕,가양동 청하목욕탕,36.354278,127.452952,가양동 668,0
ST0979,가양동 혜성빌,가양동 혜성빌,가양동 혜성빌,36.350051,127.451832,가양동 671,0
ST0980,가양동 두원빌라(A동),가양동 두원빌라(A동),가양동 두원빌라(A동),36.349513,127.449036,가양동 675,1
ST0981,가양동 흥룡연립,가양동 흥룡연립,가양동 흥룡연립,36.347812,127.446057,가양동 389-4,0
ST0982,송촌동 대전충남적십자혈액원,송촌동 대전충남적십자혈액원,송촌동 대전충남적십자혈액원,36.354194,127.441702,송촌동 364,0
ST0983,비래동 백마강참숯민물장어,비래동 백마강참숯민물장어,비래동 백마강참숯민물장어,36.352242,127.443058,비래동 561-1,0
ST0984,싸이언스빌3가 대덕벤처협동화단지,싸이언스빌3가 대덕벤처협동화단지,싸이언스빌3가 대덕벤처협동화단지,36.386693,127.404908,문지동 105-6,19
ST0985,문지동 케이엘이에스 정류장,문지동 케이엘이에스 정류장,문지동 케이엘이에스 정류장,36.391068,127.405090,문지동 611-2,2
ST0986,가양동 녹십자약국,가양동 녹십자약국,가양동 녹십자약국,36.346302,127.445393,가양동 418-18,0
ST0987,가양동 다솜요양병원(207),가양동 다솜요양병원(207),가양동 다솜요양병원(207),36.343639,127.442344,가양동 288-6,0
ST0988,현충원 인근 갑동숯불민물장어,현충원 인근 갑동숯불민물장어,현충원 인근 갑동숯불민물장어,36.361432,127.289221,갑동 400-14,0
ST0989,덕명동 덕송초등학교,덕명동 덕송초등학교,덕명동 덕송초등학교,36.360558,127.303068,덕명동 555,0
ST0990,갑동 온조식당 입구,갑동 온조식당 입구,갑동 온조식당 입구,36.360361,127.295956,갑동 433-63,0
ST0991,자운대 간부3동 아파트 정류장,자운대 간부3동 아파트 정류장,자운대 간부3동 아파트 정류장,36.408698,127.337135,신봉동 170-1,1
ST0992,자운중학교(78군사우체국 정류장),자운중학교(78군사우체국 정류장),자운중학교(78군사우체국 정류장),36.410926,127.337113,신봉동 436-5,3
ST0993,자운대 8단지(812동),자운대 8단지(812동),자운대 8단지(812동),36.414557,127.344162,추목동 435,2
ST0994,자운대 쇼핑타운(231동),자운대 쇼핑타운(231동),자운대 쇼핑타운(231동),36.413921,127.337159,신봉동 230-13,0
ST0995,용운동 한화꿈에그린 입구,용운동 한화꿈에그린 입구,용운동 한화꿈에그린 입구,36.332435,127.457031,용운동 767-1,0
ST0996,은어송마을 2단지 입구(102),은어송마을 2단지 입구(102),은어송마을 2단지 입구(102),36.303490,127.457388,대성동 130-1,0
ST0997,은어송마을 1단지(108동),은어송마을 1단지(108동),은어송마을 1단지(108동),36.303742,127.457495,가오동 727,0
ST0999,은어송마을 3단지(311동),은어송마을 3단지(311동),은어송마을 3단지(311동),36.312054,127.459413,가오동 496,0
ST1000,옥계동 솔빛아파트,옥계동 솔빛아파트,옥계동 솔빛아파트,36.299145,127.454534,옥계동 51-1,0
ST1001,옥계동 울엄마양평해장국,옥계동 울엄마양평해장국,옥계동 울엄마양평해장국,36.300018,127.453359,옥계동 51-1,0
ST1002,호동 그린세탁소,호동 그린세탁소,호동 그린세탁소,36.302862,127.448513,호동 27-4,0
ST1003,호동 장보고가게,호동 장보고가게,호동 장보고가게,36.301860,127.447833,호동 95-3,0
ST1004,호동 쉐보레 대전중부전시장,호동 쉐보레 대전중부전시장,호동 쉐보레 대전중부전시장,36.303516,127.450743,호동 27-1,0
ST1005,옥계동 다조은 노인복지센터,옥계동 다조은 노인복지센터,옥계동 다조은 노인복지센터,36.301953,127.453619,옥계동 51-2,0
ST1006,옥계동 하남아파트 A동,옥계동 하남아파트 A동,옥계동 하남아파트 A동,36.300593,127.454851,옥계동 51-7,0
ST1007,옥계동 신도빌아파트,옥계동 신도빌아파트,옥계동 신도빌아파트,36.298491,127.456080,옥계동 51-7,0
ST1008,천동 주공아파트 버스정류장(12동),천동 주공아파트 버스정류장(12동),천동 주공아파트 버스정류장(12동),36.308115,127.449764,가오동 394,0
ST1009,가오동 신흥교회,가오동 신흥교회,가오동 신흥교회,36.306000,127.451932,가오동 236-11,0
ST1010,천동 홍익아파트(101동),천동 홍익아파트(101동),천동 홍익아파트(101동),36.311173,127.447078,천동 71-18,0
ST1011,효동 대전국악방송 건너편,효동 대전국악방송 건너편,효동 대전국악방송 건너편,36.313705,127.441120,효동 125-5,0
ST1012,베스트코 신탄진점 건너편,베스트코 신탄진점 건너편,베스트코 신탄진점 건너편,36.434134,127.421709,덕암동 79-2,0
ST1013,법동 영진로얄아파트 입구,법동 영진로얄아파트 입구,법동 영진로얄아파트 입구,36.374120,127.426557,법동 344-16,0
ST1014,충남대학교 학생생활관,충남대학교 학생생활관,충남대학교 학생생활관,36.372306,127.346404,대전광역시 유성구 궁동 220-29,0
ST1015,충남대학교 중앙도서관,충남대학교 중앙도서관,충남대학교 중앙도서관,36.369513,127.346736,대전광역시 유성구 궁동 220,0
ST1016,충남대학교 학생회관,충남대학교 학생회관,충남대학교 학생회관,36.366431,127.345595,대전광역시 유성구 궁동 220,1
ST1017,충남대학교 서문네거리,충남대학교 서문네거리,충남대학교 서문네거리,36.370410,127.339933,대전광역시 유성구 죽동 726,0
ST1018,궁동네거리1(학사마을),궁동네거리1(학사마을),궁동네거리1(학사마을),36.364937,127.338671,대전광역시 유성구 장대동 312-3,1
ST1019,궁동네거리2(하이마트),궁동네거리2(하이마트),궁동네거리2(하이마트),36.363979,127.338297,대전광역시 유성구 장대동 339,1
ST1020,충대정문오거리1(정문),충대정문오거리1(정문),충대정문오거리1(정문),36.362495,127.344141,대전광역시 유성구 궁동 351,0
ST1021,궁동 버스정류장(유성구청 방향),궁동 버스정류장(유성구청 방향),궁동 버스정류장(유성구청 방향),36.360527,127.349743,대전광역시 유성구 궁동 29-3,0
ST1023,봉명동 매드블럭,봉명동 매드블럭,봉명동 매드블럭,36.358699,127.343662,대전광역시 유성구 봉명동 608,0
ST1024,만년동 행정복지센터,만년동 행정복지센터,만년동 행정복지센터,36.367645,127.375195,대전광역시 서구 만년동 2,2
ST1025,초원아파트 버스정류장(107동),초원아파트 버스정류장(107동),초원아파트 버스정류장(107동),36.367683,127.379283,대전광역시 서구 만년동 401,1
ST1026,한밭수목원(서원),한밭수목원(서원),한밭수목원(서원),36.369195,127.387595,대전광역시 서구 만년동 396,0
ST1027,한밭수목원(동원),한밭수목원(동원),한밭수목원(동원),36.369245,127.388462,대전광역시 서구 만년동 396,1
ST1028,둔산대공원 입구(버스정류장),둔산대공원 입구(버스정류장),둔산대공원 입구(버스정류장),36.365018,127.389358,대전광역시 서구 만년동 399,3
ST1029,누리아파트(후문 버스정류장),누리아파트(후문 버스정류장),누리아파트(후문 버스정류장),36.359288,127.374225,대전광역시 서구 월평동 1510,0
ST1030,백합아파트(성룡초교),백합아파트(성룡초교),백합아파트(성룡초교),36.361423,127.374492,대전광역시 서구 월평동 1510,0
ST1031,정부청사 입구(대덕대로),정부청사 입구(대덕대로),정부청사 입구(대덕대로),36.361912,127.379653,대전광역시 서구 둔산동 1516,2
ST1032,정부청사역 4번출구,정부청사역 4번출구,정부청사역 4번출구,36.357979,127.382026,대전광역시 서구 둔산동 949,3
ST1033,정부청사 입구(남문),정부청사 입구(남문),정부청사 입구(남문),36.359685,127.385324,대전광역시 서구 둔산동 1517,17
ST1034,정부청사 입구(샘머리),정부청사 입구(샘머리),정부청사 입구(샘머리),36.361215,127.390075,대전광역시 서구 둔산동 1518,0
ST1036,갑천역 1번출구,갑천역 1번출구,갑천역 1번출구,36.354419,127.354588,대전광역시 서구 월평동 1555,1
ST1037,진달래아파트 107동,진달래아파트 107동,진달래아파트 107동,36.358189,127.366242,대전광역시 서구 월평동 1503-1,0
ST1038,둔산여고,둔산여고,둔산여고,36.352995,127.374385,대전광역시 서구 둔산동 1526,0
ST1039,타임월드,타임월드,타임월드,36.352923,127.379151,대전광역시 서구 둔산동 1033,0
ST1040,크로바아파트(정문 맞은편),크로바아파트(정문 맞은편),크로바아파트(정문 맞은편),36.351177,127.391784,대전광역시 서구 둔산동 1554-1,1
ST1041,둔산청솔아파트(9동),둔산청솔아파트 9동,둔산청솔아파트 9동,36.351335,127.398595,대전광역시 서구 둔산동 2161,1
ST1042,관저더샵 2차(202동),관저더샵 2차(202동),관저더샵 2차(202동),36.293938,127.326051,대전광역시 서구 관저동 1981,0
ST1043,중촌역 푸르지오(정문),중촌역 푸르지오(정문),중촌역 푸르지오(정문),36.345574,127.410817,대전광역시 중구 중촌동 165,0
ST1044,중촌역 푸르지오(102동),중촌역 푸르지오(102동),중촌역 푸르지오(102동),36.346737,127.409380,대전광역시 중구 중촌동 472,0
ST1045,중촌동 신수빌딩,중촌동 신수빌딩,중촌동 신수빌딩,36.342852,127.409797,대전광역시 중구 중촌동 436,2
ST1046,북대전농협 관평지점,북대전농협 관평지점,북대전농협 관평지점,36.423887,127.388695,대전광역시 유성구 관평동 927,0
ST1047,관평동 신동아파밀리에 정류장(509동),관평동 신동아파밀리에 정류장(509동),관평동 신동아파밀리에 정류장(509동),36.419803,127.386058,대전광역시 유성구 관평동 680,0
ST1050,아이파크시티 2단지(205동),아이파크시티 2단지(205동),아이파크시티 2단지(205동),36.335927,127.333196,대전광역시 유성구 상대동 402-38,0
ST1051,월평역 이마트 트레이더스(33),월평역 이마트 트레이더스(33),월평역 이마트 트레이더스(33),36.358472,127.361088,대전광역시 서구 월평동 1529,0
ST1052,충남대학교 입구 버스정류장(황금상회),충남대학교 입구 버스정류장(황금상회),충남대학교 입구 버스정류장(황금상회),36.361238,127.346071,대전광역시 유성구 궁동 485,0
ST1053,용전네거리 하나은행(121),용전네거리 하나은행(121),용전네거리 하나은행(121),36.347295,127.431472,대전광역시 동구 홍도동 9-6,0
ST1054,복수동 서부경찰서(240),복수동 서부경찰서(240),복수동 서부경찰서(240),36.308440,127.373555,대전광역시 서구 복수동 292-14,0
ST1055,한밭도서관(195),한밭도서관(195),한밭도서관(195),36.310228,127.408306,대전광역시 중구 문화동 192-12,0
ST1056,백합네거리(06),백합네거리(06),백합네거리(06),36.362352,127.376361,대전광역시 서구 월평동 222,3
ST1057,배울네거리(165),배울네거리(165),배울네거리(165),36.422155,127.387548,대전광역시 유성구 관평동 1286,0
ST1058,카이스트 학사식당(21),카이스트 학사식당(21),카이스트 학사식당(21),36.373495,127.359509,대전광역시 유성구 어은동 44,0
ST1059,법원 버스정류장(15),법원 버스정류장(15),법원 버스정류장(15),36.355322,127.390008,대전광역시 서구 둔산동 1390,1
ST1060,탄방동 유승기업사(52),탄방동 유승기업사(52),탄방동 유승기업사(52),36.343389,127.381157,대전광역시 서구 탄방동 521-23,0
ST1061,도안 1단지 휴먼시아 정문(62),도안 1단지 휴먼시아 정문(62),도안 1단지 휴먼시아 정문(62),36.350242,127.340653,대전광역시 유성구 봉명동 1026-1,0
ST1062,내동네거리(238),내동네거리(238),내동네거리(238),36.330812,127.377007,대전광역시 서구 변동 70-9,0
ST1063,읍내동 대덕문화원,읍내동 대덕문화원,읍내동 대덕문화원,36.374219,127.420393,대전광역시 대덕구 읍내동 324-5,1
ST1064,죽동 금성백조 건너편 맘스터치(203),죽동 금성백조 건너편 맘스터치(203),죽동 금성백조 건너편 맘스터치(203),36.369005,127.336736,대전광역시 유성구 죽동 750,1
ST1065,상대초등학교(63),상대초등학교(63),상대초등학교(63),36.348294,127.335822,대전광역시 유성구 상대동 467-1,1
ST1066,국립중앙과학관(104),국립중앙과학관(104),국립중앙과학관(104),36.375220,127.378129,대전광역시 유성구 가정동 54-3,12
ST1067,중앙로역 3번출구(143),중앙로역 3번출구(143),중앙로역 3번출구(143),36.327822,127.426215,대전광역시 중구 대흥동 630,10
ST1068,우송대 정문 건너편(151),우송대 정문 건너편(151),우송대 정문 건너편(151),36.336899,127.447750,대전광역시 동구 자양동 58-12,1
ST1069,한밭대학교 정문(투썸플레이스)(182),한밭대학교 정문(투썸플레이스)(182),한밭대학교 정문(투썸플레이스)(182),36.350426,127.297526,대전광역시 유성구 덕명동 615-1,0
ST1070,도안 5단지 트리풀시티(509동)(149),도안 5단지 트리풀시티(509동)(149),도안 5단지 트리풀시티(509동)(149),36.345442,127.338867,대전광역시 유성구 상대동 464,0
ST1071,도안 2단지 호반베르디움(214동),도안 2단지 호반베르디움(214동),도안 2단지 호반베르디움(214동),36.351484,127.344819,대전광역시 유성구 봉명동 1019-1,1
ST1072,성남네거리(168),성남네거리(168),성남네거리(168),36.340978,127.435583,대전광역시 동구 성남동 50-3,0
ST1073,대흥네거리(171),대흥네거리(171),대흥네거리(171),36.323600,127.428670,대전광역시 중구 대흥동 630,2
ST1074,에코공원(금강로하스타워1)(131),에코공원(금강로하스타워1)(131),에코공원(금강로하스타워1)(131),36.448866,127.444635,대전광역시 대덕구 신탄진동 1-7,0
ST1075,용문역 5번출구,용문역 5번출구,용문역 5번출구,36.338619,127.393125,대전광역시 서구 탄방동 544,2
ST1076,중촌동 행정복지센터 정류장,중촌동 행정복지센터 정류장,중촌동 행정복지센터 정류장,36.338785,127.413075,대전광역시 중구 중촌동 462,0
ST1077,오룡역 7번출구,오룡역 7번출구,오룡역 7번출구,36.328780,127.406049,대전광역시 중구 용두동 113-11,0
ST1079,남선공원 종합체육관(51),남선공원 종합체육관(51),남선공원 종합체육관(51),36.348681,127.398655,대전광역시 서구 탄방동 1269,6
ST1080,대전근로자종합복지회관,대전근로자종합복지회관,대전근로자종합복지회관,36.354377,127.382757,대전광역시 서구 둔산동 1542,4
ST1081,한남대학교 대덕밸리캠퍼스,한남대학교 대덕밸리캠퍼스,한남대학교 대덕밸리캠퍼스,36.400108,127.392244,대전광역시 유성구 전민동 571,0
ST1083,읍내동 우편취급국(210),읍내동 우편취급국(210),읍내동 우편취급국(210),36.378602,127.421322,대전광역시 대덕구 읍내동 248-2,1
ST1085,유성온천역 6번출구,유성온천역 6번출구,유성온천역 6번출구,36.354255,127.341439,대전광역시 유성구 봉명동 552-11,2
ST1086,자양동 우송삼거리(커피니),자양동 우송삼거리(커피니),자양동 우송삼거리(커피니),36.336116,127.447265,대전광역시 동구 자양동 66-1,0
ST1087,도안 8블럭 신안인스빌리베라(803동)(68),도안 8블럭 신안인스빌리베라(803동)(68),도안 8블럭 신안인스빌리베라(803동)(68),36.341916,127.344968,대전광역시 유성구 원신흥동 582,0
ST1088,한남오거리 새마을금고(154),한남오거리 새마을금고(154),한남오거리 새마을금고(154),36.348024,127.416453,대전광역시 대덕구 오정동 449-8,1
ST1089,원동네거리 국민은행(167),원동네거리 국민은행(167),원동네거리 국민은행(167),36.327038,127.434776,대전광역시 동구 원동 36-1,0
ST1090,사정동 웰빙24시사우나(241),사정동 웰빙24시사우나(241),사정동 웰빙24시사우나(241),36.296424,127.384725,대전광역시 중구 사정동 517,0
ST1091,대전근로복지공단대전병원(정문),대전근로복지공단대전병원(정문),대전근로복지공단대전병원(정문),36.368093,127.429450,대전광역시 대덕구 법동 372,0
ST1092,괴정동 경성스포츠,괴정동 경성스포츠,괴정동 경성스포츠,36.336619,127.378365,대전광역시 서구 괴정동 110-9,0
ST1093,우송대 정문,우송대 정문,우송대 정문,36.337848,127.447995,대전광역시 동구 자양동 159,1
ST1100,대동 이앤엠학원,대동 이앤엠학원,대동 이앤엠학원,36.331488,127.444099,대전광역시 동구 대동 407-1,1
ST1101,아침마을아파트 111동(가양초등학교),아침마을아파트 111동(가양초등학교),아침마을아파트 111동(가양초등학교),36.342540,127.439380,대전광역시 동구 가양동 704,1
ST1102,우송대건너편,우송대건너편,우송대건너편,36.339651,127.449006,대전광역시 동구 자양동 159,0
ST1103,"우송대,솔펫동물병원,우송애견센터","우송대,솔펫동물병원,우송애견센터","우송대,솔펫동물병원,우송애견센터",36.334552,127.445966,대전광역시 동구 자양동 159,0
ST1106,대전세무서앞(141),대전세무서앞(141),대전세무서앞(141),36.330723,127.419337,대전광역시 중구 선화동 260-1,0
ST1107,산성동 에스오일 오월드주유소 맞은편,산성동 에스오일 오월드주유소 맞은편,산성동 에스오일 오월드주유소 맞은편,36.301471,127.386095,대전광역시 중구 사정동 517,0
ST1108,가오동 홈플러스,가오동 홈플러스,가오동 홈플러스,36.307057,127.457308,대전광역시 동구 가오동 557,1
ST1109,석봉동 엑슬루타워 버스정류장,석봉동 엑슬루타워 버스정류장,석봉동 엑슬루타워 버스정류장,36.449520,127.420628,대전광역시 대덕구 석봉동 778,0
ST1110,신성동 수천이들근린공원,신성동 수천이들근린공원,신성동 수천이들근린공원,36.393719,127.352894,대전광역시 유성구 신성동 494,7
ST1111,계룡육교 아래,계룡육교 아래,계룡육교 아래,36.333139,127.399188,대전광역시 중구 태평동 272-1,0
ST1112,부사동 동서가구 부사전시장,부사동 동서가구 부사전시장,부사동 동서가구 부사전시장,36.313817,127.436338,대전광역시 중구 부사동 255-1,0
ST1113,문창동 해피마트,문창동 해피마트,문창동 해피마트,36.313739,127.436777,대전광역시 중구 문창동 372-17,0
ST1114,산성초등학교 건너편,산성초등학교 건너편,산성초등학교 건너편,36.298122,127.384729,대전광역시 중구 사정동 517,0
ST1115,"옥계동 현대셀프명성주유소, 옥계모터스","옥계동 현대셀프명성주유소, 옥계모터스","옥계동 현대셀프명성주유소, 옥계모터스",36.301854,127.452155,대전광역시 중구 옥계동 51-1,0
ST1116,한밭대학교 유성덕명캠퍼스지역협력관,한밭대학교 유성덕명캠퍼스지역협력관,한밭대학교 유성덕명캠퍼스지역협력관,36.346365,127.311115,대전광역시 유성구 복용동 551,3
ST1117,관저동 대자연마을 101동,관저동 대자연마을 101동,관저동 대자연마을 101동,36.304785,127.338944,대전광역시 서구 관저동 997,0
ST1118,대전고2,대전고2,대전고2,36.322650,127.423571,대전광역시 중구 대흥동 630,0
ST1119,대전IC 한전KDN충청지역본부,대전IC 스타벅스 인근,대전IC 스타벅스 인근,36.354764,127.444435,대전광역시 대덕구 비래동 555-1,0
ST1120,학하리슈빌포레 주출입구 건너편,학하리슈빌포레 주출입구 건너편,학하리슈빌포레 주출입구 건너편,36.335198,127.309193,대전광역시 유성구 학하동 762-7,2
ST1122,낭월동 오투그란데 107동 건너편,낭월동 오투그란데 107동 건너편,낭월동 오투그란데 107동 건너편,36.285324,127.465609,대전광역시 동구 낭월동 215-1,0
ST1123,진잠타운 203동 버스정류장,진잠타운 203동 버스정류장,진잠타운 203동 버스정류장,36.296965,127.320367,대전광역시 유성구 원내동 383,0
ST1124,남대전등기소 건너편,남대전등기소 건너편,남대전등기소 건너편,36.311635,127.438205,대전광역시 중구 문창동 397-1,1
ST1125,엑스포과학공원주차장(26),엑스포과학공원주차장(26),엑스포과학공원주차장(26),36.377288,127.378810,대전광역시 유성구 가정동 9,3
ST1126,우남스타원아파트 버스정류장,우남스타원아파트 버스정류장,우남스타원아파트 버스정류장,36.293721,127.383022,대전광역시 중구 사정동 517,0
ST1127,괴정네거리(봉주르돈까스),괴정네거리(봉주르돈까스),괴정네거리(봉주르돈까스),36.335078,127.379831,대전광역시 서구 내동 205,1
ST1128,도안동 갑천3블럭 트리풀시티 313동,도안동 갑천3블럭 트리풀시티 313동,도안동 갑천3블럭 트리풀시티 313동,36.321125,127.348283,대전광역시 서구 도안동 1492,1
ST1129,대성동 평양숨두부 건너편,대성동 평양숨두부 건너편,대성동 평양숨두부 건너편,36.301302,127.457148,대전광역시 동구 대성동 130,0
ST1130,동부여성가족원(209),동부여성가족원(209),동부여성가족원(209),36.374272,127.428192,대전광역시 대덕구 법동 440-6,0
ST1131,낭월동 오투그란데 101동,낭월동 오투그란데 101동,낭월동 오투그란데 101동,36.287379,127.463710,대전광역시 동구 낭월동 655,0
ST1132,도안 트리플시티 302동,도안 트리플시티 302동,도안 트리플시티 302동,36.325516,127.348659,대전광역시 서구 도안동 2354,0
ST1133,낭월동 오투그란테 후문,낭월동 오투그란테 후문,낭월동 오투그란테 후문,36.284019,127.464300,대전광역시 동구 낭월동 659,0
ST1135,도안동 갑천3블럭 트리풀시티 304동,도안동 갑천3블럭 트리풀시티 304동,도안동 갑천3블럭 트리풀시티 304동,36.324041,127.348294,대전광역시 서구 도안동 2353,0
ST1136,월드컵 인라인경기장,월드컵 인라인경기장,월드컵 인라인경기장,36.368221,127.323652,대전광역시 유성구 노은동 535-21 삼천리자전거 맞은편,0
ST1137,도안동 갑천3블럭 트리풀시티(308동),도안동 갑천3블럭 트리풀시티(308동),도안동 갑천3블럭 트리풀시티(308동),36.322402,127.348245,대전광역시 서구 도안동 2353,0
ST1138,도안동 갑천3블럭 트리풀시티(302동),도안동 갑천3블럭 트리풀시티(302동),도안동 갑천3블럭 트리풀시티(302동),36.325177,127.348356,대전광역시 서구 도안동 2353,0
ST1139,동양파라곤 302동,동양파라곤 302동,동양파라곤 302동,36.320991,127.387122,대전광역시 중구 태평동 421-9,2
ST1140,노은농수산물시장,노은농수산물시장,노은농수산물시장,36.366580,127.321225,대전광역시 유성구 노은동 612,0
ST1141,대전시립박물관2,대전시립박물관2,대전시립박물관2,36.336726,127.334744,대전광역시 유성구 상대동 488,0
ST1143,갈마중학교(서부장로교회)(221),갈마중학교(서부장로교회)(221),갈마중학교(서부장로교회)(221),36.349416,127.368387,대전광역시 서구 갈마동 692,0
ST1145,연구단지네거리,연구단지네거리,연구단지네거리,36.385517,127.377058,대전광역시 유성구 도룡동 404,1
ST1146,용운동 족발시대 인근,용운동 족발시대 인근,용운동 족발시대 인근,36.328075,127.457006,대전광역시 동구 용운동 537,1
ST1147,석봉동 평안정형외과 건너편,석봉동 평안정형외과 건너편,석봉동 평안정형외과 건너편,36.444868,127.424560,대전광역시 대덕구 석봉동 768,0
ST1148,성남동 석촌마을(105동),성남동 석촌마을(105동),성남동 석촌마을(105동),36.341464,127.437680,대전광역시 동구 성남동 518,0
ST1149,성남동 스마트뷰(112동),성남동 스마트뷰(112동),성남동 스마트뷰(112동),36.342341,127.434510,대전광역시 동구 성남동 529,0
ST1150,내동 롯데아파트,내동 롯데아파트,내동 롯데아파트,36.338031,127.366756,대전광역시 서구 내동 220-2,0
ST1151,서구청,서구청,서구청,36.354850,127.384430,대전광역시 서구 둔산동 1300,1
ST1153,낭월동 산내로1315번길,낭월동 산내로1315번길,낭월동 산내로1315번길,36.281446,127.464573,대전광역시 동구 낭월동 666,0
ST1154,동일스위트 1단지(101동),동일스위트 1단지(101동),동일스위트 1단지(101동),36.452466,127.433092,대전광역시 대덕구 신탄진동 734,1
ST1155,태평동 쌍용예가(87),태평동 쌍용예가(87),태평동 쌍용예가(87),36.322685,127.398107,대전광역시 중구 태평동 554,0
ST1156,성남동 효촌마을 건너편,성남동 효촌마을 건너편,성남동 효촌마을 건너편,36.345552,127.432902,대전광역시 동구 성남동 205-123,0
ST1157,둔곡 서한이다음 후문(202동),둔곡 서한이다음 후문(202동),둔곡 서한이다음 후문(202동),36.452555,127.363293,대전광역시 유성구 둔곡동 480,0
ST1158,둔곡 서한이다음 정문(103동),둔곡 서한이다음 정문(103동),둔곡 서한이다음 정문(103동),36.455346,127.363914,대전광역시 유성구 둔곡동 463,1
ST1159,둔곡 우미린 정문(101동),둔곡 우미린 정문(101동),둔곡 우미린 정문(101동),36.454854,127.364080,대전광역시 유성구 둔곡동 480,0
ST1160,둔곡 우미린 정문(107동),둔곡 우미린 정문(107동),둔곡 우미린 정문(107동),36.454367,127.363993,대전광역시 유성구 둔곡동 480,0
ST1161,둔곡 서한이다음 정문(101동),둔곡 서한이다음 정문(101동),둔곡 서한이다음 정문(101동),36.454314,127.363703,대전광역시 유성구 둔곡동 480,0
ST1162,오정동 374-2,오정동 374-2,오정동 374-2,36.352994,127.414508,대전광역시 대덕구 오정동 374-2,1
ST1163,가오동 주공아파트(105동),가오동 주공아파트(105동),가오동 주공아파트(105동),36.306631,127.453356,대전광역시 동구 가오동 207-1,0
ST1165,죽동 한국타이어앞 CU,죽동 한국타이어앞 CU,죽동 한국타이어앞 CU,36.376312,127.338052,대전광역시 유성구 죽동 712-1,4
ST1166,흑석네거리(기성보건지소),흑석네거리(기성보건지소),흑석네거리(기성보건지소),36.254704,127.341442,대전광역시 서구 흑석동 381-1,2
